numero_parcelas,superficie_total_ha,porcentaje_produccion_venta,anios_actividad,edad,participa_toma_decisiones,pertenece_asociacion,usa_maquinaria,usa_semilla_certificada,tiene_certificacion_calidad,tiene_seguro_agropecuario,recibio_asistencia_tecnica,nivel_educacion,sexo,departamento,region_natural,tipo_riego_predominante,principal_destino_produccion,principal_canal_venta,tipo_riego_predominante_str,Real Label (Invented),Predicted Label,Prediction Probability (Si)
2,26.0,84.21,20,54,False,True,True,False,False,False,True,Secundaria incompleta,Hombre,AREQUIPA,Selva,Gravedad,Venta,Comerciante minorista,Secano,Si,Si,0.91103244
5,5.0,97.65,25,48,False,False,True,False,False,False,False,Primaria completa,Mujer,SAN MARTIN,Selva,Secano,Venta,Comerciante mayorista,Gravedad,No,Si,0.9095845
5,16.5,95.47,32,52,False,True,True,False,False,False,False,Secundaria completa,Hombre,PUNO,Sierra,Secano,Venta,Sin ventas,Gravedad,Si,Si,0.9119453
1,1.78,99.85,10,32,False,False,True,False,False,False,False,Secundaria completa,Hombre,JUNIN,Selva,Secano,Autoconsumo,Acopiador,Gravedad,No,Si,0.90984577
3,69.0,99.67,53,48,False,False,True,False,False,True,False,Secundaria completa,Mujer,AREQUIPA,Sierra,Gravedad,Venta,Comerciante mayorista,Aspersion,Si,Si,0.9122169
11,15.6,0.0,18,55,False,True,True,False,False,False,False,Secundaria completa,Hombre,AREQUIPA,Selva,Secano,Venta,Comerciante minorista,Secano,Si,Si,0.90740323
5,42.0,100.0,50,65,False,True,True,False,False,False,False,Primaria incompleta,Hombre,MADRE DE DIOS,Selva,Secano,Venta,Acopiador,Gravedad,Si,Si,0.9081323
2,114.0,62.58,23,28,False,False,True,False,False,False,False,Primaria completa,Hombre,UCAYALI,Sierra,Gravedad,Venta,Consumidor final,Gravedad,Si,Si,0.8996746
1,7.0,15.04,45,50,False,False,True,False,False,False,False,Primaria completa,Mujer,AYACUCHO,Sierra,Secano,Venta,Consumidor final,Gravedad,No,Si,0.9048747
3,10.0,97.79,19,53,False,False,True,False,False,False,False,Primaria incompleta,Hombre,TACNA,Costa,Otro,Venta,Sin ventas,Gravedad,Si,Si,0.9080278
3,9.6,100.0,15,42,False,False,True,False,False,False,False,Secundaria completa,Hombre,LA LIBERTAD,Costa,Secano,Otro,Comerciante mayorista,Secano,Si,Si,0.9194709
4,26.4,0.0,32,35,False,False,False,False,False,False,False,Superior no universitaria completa,Hombre,UCAYALI,Selva,Secano,Venta,Comerciante mayorista,Goteo,No,Si,0.893424
1,1.3,100.0,35,64,False,True,True,True,False,False,False,Secundaria completa,Mujer,AYACUCHO,Selva,Secano,Otro,Comerciante minorista,Aspersion,Si,Si,0.90980995
1,1.0,0.0,43,68,False,False,True,True,False,False,True,Secundaria incompleta,Hombre,LIMA,Selva,Secano,Otro,Sin ventas,Goteo,Si,Si,0.8905731
1,14.2,100.0,20,37,False,True,True,False,False,False,False,Superior universitaria completa,Hombre,SAN MARTIN,Sierra,No especificado,Venta,Comerciante mayorista,Gravedad,Si,Si,0.9158143
3,3.5,38.1,30,38,False,False,False,False,False,False,True,Secundaria completa,Hombre,HUANUCO,Sierra,Secano,Venta,Acopiador,No especificado,Si,Si,0.89470154
2,32.0,0.0,18,58,False,False,True,False,False,False,False,Secundaria completa,Mujer,UCAYALI,Selva,Aspersion,Venta,Acopiador,Aspersion,Si,Si,0.8926759
1,6.6,0.77,36,66,False,False,True,False,False,False,True,Secundaria completa,Hombre,AREQUIPA,Costa,Gravedad,Venta,Comerciante mayorista,Aspersion,Si,Si,0.9019414
2,0.6,71.98,39,57,False,False,True,False,False,False,False,Superior no universitaria completa,Hombre,APURIMAC,Sierra,No especificado,Otro,Acopiador,Aspersion,Si,Si,0.9047796
4,3.6,29.3,23,54,False,False,True,False,False,False,False,Secundaria completa,Hombre,UCAYALI,Selva,Goteo,Autoconsumo,Acopiador,Secano,Si,Si,0.83933645
6,8.72,0.0,38,51,False,False,True,False,False,False,False,Primaria completa,Hombre,AREQUIPA,Selva,Gravedad,Venta,Comerciante mayorista,Gravedad,Si,Si,0.9066477
1,6.0,100.0,19,63,False,False,True,False,False,False,False,Primaria incompleta,Hombre,HUANCAVELICA,Sierra,Secano,Venta,Comerciante minorista,Secano,Si,Si,0.91034853
2,0.66,99.5,30,46,False,False,True,False,False,False,False,Primaria incompleta,Hombre,AREQUIPA,Selva,Gravedad,Venta,Comerciante minorista,Gravedad,Si,Si,0.9105774
2,1.5,0.0,35,57,False,False,True,False,False,False,False,Primaria incompleta,Hombre,PUNO,Sierra,Secano,Venta,Comerciante mayorista,Secano,Si,Si,0.90388656
3,80.0,97.52,35,64,False,False,True,False,False,False,False,Secundaria completa,Hombre,ANCASH,Costa,Secano,Venta,Comerciante mayorista,Gravedad,Si,Si,0.8952277
1,22.46,4.97,27,38,False,True,False,False,False,False,False,Primaria incompleta,Hombre,SAN MARTIN,Costa,Secano,Otro,Comerciante minorista,No especificado,Si,Si,0.88866526
3,15.78,100.0,40,64,False,False,False,True,False,False,False,Primaria incompleta,Mujer,APURIMAC,Costa,No especificado,Venta,Acopiador,Secano,Si,Si,0.9080766
2,3.37,98.66,23,63,False,True,True,False,False,False,False,Primaria incompleta,Hombre,CAJAMARCA,Selva,Gravedad,Venta,Empresa/Agroindustria,Gravedad,Si,Si,0.9102812
2,0.31,45.45,30,51,False,False,False,False,False,False,False,Secundaria incompleta,Hombre,JUNIN,Selva,Goteo,Otro,Sin ventas,Gravedad,Si,Si,0.88613
2,0.67,92.54,50,64,False,False,True,False,False,False,False,Superior no universitaria completa,Hombre,AMAZONAS,Selva,Secano,Venta,Acopiador,Gravedad,No,Si,0.9053914
3,124.0,0.0,32,71,False,False,False,False,False,False,False,Primaria incompleta,Hombre,ICA,Sierra,Gravedad,Venta,Sin ventas,No especificado,Si,Si,0.86912125
6,2.0,98.88,34,46,False,False,True,False,False,False,False,Primaria incompleta,Hombre,ANCASH,Selva,Gravedad,Venta,Acopiador,Secano,Si,Si,0.89721406
1,15.0,98.99,27,69,False,False,True,False,False,False,False,Primaria incompleta,Hombre,TUMBES,Selva,No especificado,Autoconsumo,Acopiador,Secano,Si,Si,0.90160143
3,10.0,99.91,30,43,False,False,True,False,False,False,False,Secundaria completa,Hombre,TUMBES,Costa,Secano,Venta,Acopiador,Secano,Si,Si,0.9184472
2,21.0,92.59,30,53,False,False,True,False,False,False,False,Superior universitaria completa,Hombre,HUANUCO,Costa,Gravedad,Venta,Comerciante minorista,Secano,Si,Si,0.9158365
9,11.5,97.75,33,52,False,False,True,False,False,False,False,Primaria completa,Hombre,CUSCO,Costa,Gravedad,Autoconsumo,Acopiador,Secano,Si,Si,0.9172564
7,2.2,100.0,37,56,False,False,True,False,False,False,False,Primaria completa,Mujer,UCAYALI,Selva,Secano,Venta,Sin ventas,Secano,Si,Si,0.8356902
1,1.32,97.91,10,49,False,False,True,False,False,False,True,Secundaria completa,Mujer,TUMBES,Sierra,Secano,Venta,Acopiador,Gravedad,Si,Si,0.9110731
3,13.0,0.0,49,40,False,True,True,False,False,False,False,Primaria incompleta,Hombre,MADRE DE DIOS,Costa,Secano,Venta,Consumidor final,Gravedad,No,Si,0.9120624
1,12.4,0.0,20,70,False,False,True,False,False,False,False,Primaria completa,Hombre,SAN MARTIN,Selva,Secano,Otro,Acopiador,Gravedad,Si,Si,0.8916401
3,1.16,100.0,48,49,False,False,False,False,False,False,False,Superior no universitaria completa,Hombre,TUMBES,Costa,No especificado,Venta,Comerciante mayorista,Gravedad,No,Si,0.9049554
2,7.0,98.46,10,58,False,False,True,False,False,False,True,Secundaria completa,Mujer,AREQUIPA,Sierra,No especificado,Venta,Comerciante mayorista,Gravedad,Si,Si,0.91078365
2,4.46,4.21,45,30,False,False,False,False,False,False,False,Primaria completa,Hombre,LORETO,Sierra,Secano,Venta,Consumidor final,No especificado,No,Si,0.8915656
2,5.5,0.0,18,61,False,False,True,False,False,False,False,Primaria completa,Hombre,CAJAMARCA,Costa,Secano,Venta,Acopiador,Gravedad,Si,Si,0.91409117
5,3.8,0.0,48,47,False,False,True,False,False,False,False,Secundaria completa,Hombre,SAN MARTIN,Selva,Gravedad,Venta,Comerciante mayorista,No especificado,Si,Si,0.9031439
1,3.5,99.68,20,65,False,False,True,False,False,False,False,Superior universitaria completa,Hombre,AREQUIPA,Selva,Secano,Otro,Acopiador,Goteo,Si,Si,0.90246004
1,1.9,100.0,46,44,False,False,False,False,False,False,False,Superior universitaria completa,Hombre,MOQUEGUA,Sierra,No especificado,Venta,Comerciante mayorista,Gravedad,Si,Si,0.89968383
1,6.65,0.0,8,51,False,False,True,False,False,False,False,Secundaria incompleta,Hombre,ANCASH,Sierra,Otro,Venta,Comerciante mayorista,Secano,Si,Si,0.8790669
2,5.0,0.0,40,63,False,False,True,False,False,False,True,Primaria completa,Hombre,CAJAMARCA,Sierra,Gravedad,Autoconsumo,Acopiador,Gravedad,Si,Si,0.90875494
2,0.21,90.25,40,59,False,False,True,False,False,False,False,Secundaria incompleta,Hombre,JUNIN,Costa,Gravedad,Venta,Acopiador,Gravedad,Si,Si,0.9166079
4,5.5,66.58,30,41,False,True,True,False,False,False,False,Primaria incompleta,Hombre,JUNIN,Selva,No especificado,Venta,Acopiador,Gravedad,Si,Si,0.90575945
2,7.0,100.0,8,33,False,False,False,False,False,False,True,Superior no universitaria completa,Mujer,HUANCAVELICA,Sierra,Secano,Venta,Acopiador,Secano,Si,Si,0.9031887
1,2.79,100.0,35,76,False,False,True,False,False,False,False,Secundaria completa,Hombre,PIURA,Selva,Gravedad,Venta,Comerciante mayorista,Gravedad,Si,Si,0.8983093
1,16.37,15.0,20,40,False,True,True,False,False,False,False,Secundaria completa,Hombre,LIMA,Sierra,No especificado,Venta,Comerciante mayorista,Goteo,Si,Si,0.9071656
9,3.38,0.0,28,39,False,True,False,False,False,False,False,Superior universitaria incompleta,Hombre,AYACUCHO,Selva,Goteo,Venta,Acopiador,Gravedad,Si,Si,0.89509946
8,12.0,80.98,10,52,False,False,True,False,False,False,True,Secundaria completa,Hombre,MOQUEGUA,Costa,Gravedad,Venta,Comerciante mayorista,Gravedad,No,Si,0.91538835
1,6.32,56.08,50,28,False,True,False,False,False,False,False,Primaria incompleta,Hombre,PASCO,Sierra,Aspersion,Venta,Acopiador,Gravedad,Si,Si,0.892861
1,3.45,23.69,36,50,False,False,True,False,False,False,False,Primaria completa,Hombre,AYACUCHO,Costa,Secano,Venta,Comerciante minorista,Secano,Si,Si,0.9128522
3,3.9,100.0,10,48,False,False,True,False,False,False,False,Superior universitaria incompleta,Hombre,TUMBES,Costa,Aspersion,Venta,Acopiador,Gravedad,Si,Si,0.9213505
3,496.0,100.0,40,45,False,False,True,False,False,False,False,Primaria incompleta,Hombre,PIURA,Costa,Secano,Autoconsumo,Comerciante mayorista,Secano,Si,Si,0.9180219
11,2.9,99.85,10,27,False,False,True,False,False,False,False,Superior universitaria completa,Hombre,LIMA,Selva,Aspersion,Venta,Acopiador,Secano,Si,Si,0.9107629
1,0.9,95.31,13,49,False,False,True,False,False,False,False,Primaria completa,Hombre,PASCO,Costa,Goteo,Autoconsumo,Sin ventas,Gravedad,Si,Si,0.918019
1,0.23,0.0,27,51,False,False,True,False,False,False,False,Superior no universitaria completa,Hombre,TUMBES,Costa,No especificado,Venta,Empresa/Agroindustria,Gravedad,Si,Si,0.9136699
3,3.7,98.46,2,39,False,False,False,False,False,False,True,Superior no universitaria incompleta,Hombre,MADRE DE DIOS,Selva,Secano,Venta,Acopiador,Aspersion,Si,Si,0.9050794
9,25.0,20.83,30,52,False,False,True,False,False,False,True,Superior universitaria completa,Hombre,SAN MARTIN,Sierra,Gravedad,Venta,Sin ventas,No especificado,Si,Si,0.9099138
8,10.0,0.0,20,31,False,False,False,False,False,False,False,Superior universitaria completa,Hombre,CAJAMARCA,Selva,Gravedad,Autoconsumo,Acopiador,Secano,Si,Si,0.9027401
8,1.98,0.0,15,35,False,False,True,False,False,True,True,Secundaria incompleta,Hombre,SAN MARTIN,Costa,No especificado,Otro,Acopiador,Secano,Si,Si,0.9145356
2,7.94,0.0,11,79,False,False,True,False,False,False,False,Superior no universitaria completa,Mujer,AREQUIPA,Sierra,Goteo,Venta,Sin ventas,Secano,Si,Si,0.8850974
2,2.0,47.27,12,61,False,False,True,False,False,False,False,Superior universitaria completa,Hombre,PIURA,Selva,Secano,Venta,Sin ventas,Gravedad,Si,Si,0.90388656
1,7.46,100.0,8,70,False,False,True,False,False,False,False,Superior no universitaria completa,Mujer,JUNIN,Sierra,Gravedad,Venta,Comerciante minorista,Gravedad,Si,Si,0.9033486
1,19.25,61.71,40,61,False,False,False,False,False,False,True,Superior universitaria completa,Hombre,LIMA,Costa,Goteo,Venta,Acopiador,Gravedad,No,Si,0.8900607
1,51.0,100.0,33,40,False,False,False,False,False,False,False,Superior universitaria completa,Mujer,MOQUEGUA,Sierra,Gravedad,Venta,Acopiador,Secano,No,Si,0.8954916
2,1.5,99.05,4,46,False,False,True,False,False,False,False,Secundaria incompleta,Hombre,AYACUCHO,Sierra,Gravedad,Venta,Acopiador,Secano,Si,Si,0.9102812
7,3.3,100.0,20,58,False,False,False,False,False,False,False,Secundaria incompleta,Hombre,PIURA,Costa,Aspersion,Venta,Consumidor final,Secano,Si,Si,0.9039102
1,3.5,100.0,23,67,False,True,True,False,False,False,False,Primaria completa,Hombre,APURIMAC,Sierra,Secano,Venta,Empresa/Agroindustria,Otro,Si,Si,0.90017503
2,9.0,100.0,8,59,False,False,True,False,False,False,True,Secundaria completa,Hombre,TACNA,Sierra,Gravedad,Venta,Acopiador,Gravedad,Si,Si,0.91563034
1,1.3,99.2,42,64,False,False,True,False,False,False,False,Superior no universitaria incompleta,Hombre,AREQUIPA,Costa,Goteo,Autoconsumo,Acopiador,Secano,Si,Si,0.91759795
1,2.83,0.0,5,55,False,False,True,False,False,False,False,Secundaria completa,Hombre,AYACUCHO,Selva,Gravedad,Venta,Acopiador,Secano,Si,Si,0.90560186
6,0.53,98.27,25,63,False,False,True,False,False,False,False,Primaria incompleta,Mujer,ICA,Sierra,Gravedad,Venta,Sin ventas,No especificado,Si,Si,0.91079146
1,1.26,81.41,4,61,False,False,True,False,False,False,False,Secundaria completa,Mujer,HUANCAVELICA,Selva,Gravedad,Venta,Sin ventas,Gravedad,Si,Si,0.9071283
3,13.0,0.0,40,45,False,False,True,False,False,False,False,Primaria incompleta,Hombre,AYACUCHO,Selva,Secano,Venta,Sin ventas,Gravedad,Si,Si,0.9073459
4,21.0,100.0,8,64,False,True,True,False,False,False,False,Secundaria completa,Mujer,AYACUCHO,Sierra,Secano,Venta,Acopiador,Aspersion,Si,Si,0.9133741
3,12.0,0.0,35,54,False,False,False,False,False,False,False,Secundaria completa,Hombre,LA LIBERTAD,Sierra,Aspersion,Venta,Comerciante minorista,Secano,Si,Si,0.89051497
1,4.45,0.0,18,46,False,False,True,False,False,False,False,Secundaria completa,Hombre,AREQUIPA,Selva,Gravedad,Venta,Acopiador,Gravedad,Si,Si,0.90560186
2,0.48,0.0,30,59,False,True,True,False,False,False,False,Superior universitaria incompleta,Hombre,APURIMAC,Selva,Gravedad,Venta,Comerciante minorista,Otro,Si,Si,0.905101
6,1.01,97.18,34,66,False,False,False,False,True,False,False,Secundaria completa,Hombre,PUNO,Sierra,Secano,Otro,Acopiador,Gravedad,No,Si,0.87019444
2,2.94,20.71,8,47,False,False,True,False,False,False,False,Primaria completa,Hombre,LA LIBERTAD,Costa,Secano,Venta,Comerciante minorista,Gravedad,Si,Si,0.9128522
1,8.19,100.0,3,52,False,False,True,False,False,False,True,Secundaria incompleta,Hombre,AMAZONAS,Selva,Aspersion,Venta,Sin ventas,Gravedad,Si,Si,0.9155991
4,10.4,100.0,30,50,False,False,True,False,False,False,False,Secundaria incompleta,Hombre,LAMBAYEQUE,Costa,Gravedad,Venta,Sin ventas,Gravedad,Si,Si,0.9232483
1,49.0,85.27,24,35,False,False,True,False,False,False,False,Secundaria completa,Hombre,AYACUCHO,Costa,Otro,Otro,Acopiador,Secano,Si,Si,0.91439104
2,254.0,100.0,13,46,False,True,True,False,False,False,False,Superior universitaria incompleta,Mujer,SAN MARTIN,Selva,Secano,Otro,Acopiador,Gravedad,Si,Si,0.913295
2,25.0,99.9,30,39,False,False,True,False,False,False,False,Primaria incompleta,Hombre,AREQUIPA,Costa,Gravedad,Venta,Comerciante mayorista,Gravedad,Si,Si,0.9200708
3,0.79,94.87,20,45,False,False,False,True,False,False,False,Sin nivel,Hombre,CAJAMARCA,Costa,Secano,Autoconsumo,Acopiador,No especificado,Si,Si,0.90592116
1,2.05,100.0,39,34,False,False,True,False,False,False,False,Sin nivel,Hombre,HUANCAVELICA,Costa,Gravedad,Otro,Comerciante mayorista,Goteo,Si,Si,0.9216718
8,5.0,0.0,45,62,False,False,False,False,False,False,False,Primaria incompleta,Hombre,PUNO,Costa,Gravedad,Venta,Comerciante mayorista,No especificado,Si,Si,0.8905755
2,4.0,99.98,63,47,False,False,True,False,False,False,False,Primaria completa,Hombre,CAJAMARCA,Selva,Gravedad,Otro,Sin ventas,Secano,Si,Si,0.90944463
2,83.5,0.0,8,56,False,False,True,False,False,False,True,Primaria completa,Hombre,AREQUIPA,Selva,Gravedad,Venta,Acopiador,No especificado,Si,Si,0.90891623
2,56.5,99.67,58,46,False,False,True,False,False,False,False,Secundaria completa,Mujer,TACNA,Sierra,Gravedad,Otro,Consumidor final,Gravedad,Si,Si,0.9122169
2,4.5,12.66,16,47,False,True,True,False,False,False,False,Superior universitaria completa,Hombre,TUMBES,Selva,Gravedad,Autoconsumo,Acopiador,Gravedad,Si,Si,0.90560186
1,27.0,0.0,25,34,False,True,False,False,False,False,False,Primaria completa,Hombre,CAJAMARCA,Costa,Gravedad,Autoconsumo,Acopiador,Gravedad,Si,Si,0.8981653
1,23.8,94.57,5,65,False,False,True,False,False,False,False,Primaria completa,Hombre,HUANUCO,Sierra,Gravedad,Otro,Acopiador,Gravedad,No,Si,0.9050551
5,0.8,99.6,30,48,False,False,True,False,False,False,False,Primaria completa,Hombre,CAJAMARCA,Costa,Secano,Venta,Comerciante mayorista,Secano,Si,Si,0.9181228
1,16.0,97.0,48,62,False,False,True,False,False,False,True,Secundaria completa,Hombre,PIURA,Sierra,Gravedad,Venta,Acopiador,Aspersion,Si,Si,0.9131269
3,31.0,99.47,40,65,False,False,True,False,False,False,False,Secundaria completa,Mujer,AREQUIPA,Costa,Gravedad,Venta,Acopiador,Gravedad,Si,Si,0.91625226
1,5.0,97.5,2,22,False,True,True,False,False,False,False,Secundaria completa,Hombre,AYACUCHO,Costa,No especificado,Autoconsumo,Comerciante minorista,No especificado,Si,Si,0.91736937
4,2.2,97.79,8,37,False,False,True,False,False,False,False,Superior no universitaria completa,Hombre,AYACUCHO,Costa,Gravedad,Otro,Comerciante mayorista,Gravedad,Si,Si,0.91835266
4,19.0,0.0,15,71,False,False,True,False,True,False,False,Secundaria completa,Hombre,MADRE DE DIOS,Sierra,Secano,Venta,Comerciante minorista,Aspersion,Si,Si,0.8964722
1,2.46,99.19,20,41,False,False,False,False,False,False,False,Secundaria completa,Hombre,PIURA,Costa,Secano,Otro,Sin ventas,No especificado,Si,Si,0.89961284
1,9.07,99.26,8,46,False,False,True,False,False,False,False,Primaria completa,Hombre,TACNA,Selva,Secano,Venta,Acopiador,Secano,Si,Si,0.9095654
16,1.94,100.0,20,62,False,False,True,False,False,False,False,Secundaria completa,Hombre,PUNO,Sierra,Secano,Venta,Consumidor final,Gravedad,Si,Si,0.91155434
1,6.69,100.0,27,66,False,False,False,False,False,False,True,Secundaria completa,Hombre,UCAYALI,Costa,Gravedad,Venta,Comerciante mayorista,Gravedad,Si,Si,0.8597119
2,4.8,0.0,30,51,False,False,True,False,False,False,False,Superior universitaria completa,Hombre,JUNIN,Costa,Secano,Venta,Sin ventas,Gravedad,Si,Si,0.9128522
3,5.4,0.0,20,66,False,False,True,False,False,False,False,Secundaria completa,Mujer,TUMBES,Costa,Gravedad,Venta,Comerciante mayorista,Secano,Si,Si,0.9019414
10,3.75,97.83,43,68,False,False,True,False,False,False,False,Superior universitaria completa,Hombre,UCAYALI,Selva,Gravedad,Otro,Acopiador,Secano,Si,Si,0.8430707
2,44.0,99.84,30,27,False,False,False,False,False,False,False,Secundaria incompleta,Hombre,CUSCO,Costa,Goteo,Autoconsumo,Comerciante mayorista,Gravedad,Si,Si,0.89472604
1,4.18,98.65,5,33,False,False,True,False,False,False,False,Superior no universitaria completa,Mujer,SAN MARTIN,Selva,Secano,Venta,Sin ventas,Gravedad,Si,Si,0.90906805
5,10.0,0.0,25,56,False,False,False,False,False,False,False,Primaria incompleta,Hombre,LIMA,Costa,Secano,Otro,Sin ventas,Goteo,Si,Si,0.8903988
4,5.5,68.59,20,49,False,False,True,False,False,False,False,Secundaria incompleta,Hombre,ICA,Costa,Aspersion,Venta,Sin ventas,Aspersion,Si,Si,0.9136699
1,3.25,100.0,26,71,False,False,False,False,False,False,False,Secundaria incompleta,Hombre,TACNA,Sierra,Secano,Otro,Consumidor final,Secano,No,Si,0.8627324
1,14.0,100.0,16,43,False,False,True,False,False,False,False,Superior no universitaria completa,Hombre,HUANUCO,Sierra,Aspersion,Autoconsumo,Comerciante minorista,Goteo,Si,Si,0.91372424
2,3.1,100.0,36,37,False,False,True,False,False,False,False,Primaria incompleta,Hombre,PASCO,Sierra,Secano,Autoconsumo,Acopiador,Gravedad,Si,Si,0.91149926
10,150.0,99.75,30,52,False,True,False,False,False,False,False,Primaria incompleta,Hombre,TUMBES,Sierra,Secano,Otro,Comerciante mayorista,Aspersion,Si,Si,0.8972485
1,3.2,86.08,38,75,False,False,True,False,False,False,False,Primaria incompleta,Hombre,LA LIBERTAD,Costa,Secano,Venta,Comerciante mayorista,No especificado,Si,Si,0.9039389
1,0.86,0.0,22,60,False,False,True,False,False,False,False,Secundaria incompleta,Hombre,SAN MARTIN,Sierra,Goteo,Venta,Sin ventas,Aspersion,Si,Si,0.9047796
1,0.2,0.0,25,61,False,False,True,False,False,False,False,Secundaria completa,Hombre,PUNO,Costa,Goteo,Otro,Sin ventas,Aspersion,Si,Si,0.9127643
1,1.38,0.0,33,43,False,True,True,False,False,False,False,Secundaria completa,Hombre,AYACUCHO,Selva,No especificado,Venta,Comerciante mayorista,Gravedad,Si,Si,0.90575945
2,0.4,0.0,50,57,False,False,True,False,False,False,False,Primaria completa,Hombre,UCAYALI,Selva,No especificado,Venta,Acopiador,Secano,Si,Si,0.83582133
